id_starname,dr3_source_id,bpmag,bpmag_err,rpmag,rpmag_err,parallax,parallax_err,feh,feh_err,feh_prov,ruwe
kic10858832,2129500383713365248,14.594003,0.003018,13.744321,0.003904,1.171081,0.0135,0.1998680877953145,0.15,Poly,1.003
kic2571238,2051106987063242880,12.237363,0.00284,11.336998,0.003787,4.5680369999999995,0.0087,0.1367856459404226,0.15,Poly,0.824
kic8628665,2126430409811576704,15.276659,0.003052,14.403588,0.003895,0.928032,0.0185,0.0719055898987743,0.15,Poly,1.016
kic10328393,2130683904901068800,14.484349,0.003172,13.336619,0.003879,2.8865809999998997,0.0133,-0.0029451501962256,0.15,Poly,1.01
kic10332213,2130910988412248192,15.206199,0.003297,14.209095,0.003916,1.226572,0.0174,0.291157267978444,0.15,Poly,0.99
kic10187159,2119584163218439040,14.8922,0.003062,13.748474,0.003858,2.0510070000000002,0.0149,0.3016181299858109,0.15,Poly,0.991
kic10480915,2080645611761634432,14.511018,0.002997,13.630445,0.003839,1.363892,0.0143,0.0298638388111456,0.15,Poly,0.973
kic8016650,2106019453908597888,14.045217,0.002882,12.705535,0.003797,0.5301389999999,0.0099,0.1374124125502267,0.15,Poly,1.058
kic8574794,2078960266597554688,15.251764,0.003306,14.23239,0.003856,1.1763189999999,0.0187,0.1411975536994543,0.15,Poly,0.96
kic2693736,2099851331117081600,15.537394,0.003469,14.425914,0.003919,1.5381049999999998,0.0189,0.0626808069908593,0.15,Poly,1.046
kic3663494,2073160755086211456,15.564321,0.003086,14.627546,0.003897,0.741653,0.0257,-0.0113900103498929,0.15,Poly,1.287
kic6962109,2077892640805120128,16.281376,0.00366,15.184079,0.004109,1.055771,0.027399999999999997,-0.2657327965540821,0.15,Poly,1.069
kic10591855,2130932428889277824,16.392218,0.004261,14.632732,0.004137,2.5294269999999,0.025400000000000002,-0.0466857562205591,0.15,Poly,0.972
kic3355104,2052120638009492608,16.096685,0.00345,15.089774,0.00406,0.8027219999999999,0.0251,-0.2679333854531949,0.15,Poly,0.966
kic6705026,2077858143627173504,14.726256,0.003076,13.929175,0.004023,0.850069,0.015400000000000002,-0.0343926534848471,0.15,Poly,1.042
kic9639106,2130521074101110272,15.991925,0.005192,14.902667,0.004548,1.320485,0.0218,-0.0932602769937336,0.15,Poly,0.992
kic5436338,2100625696541277312,16.52792,0.004661,15.107425,0.004211,1.6811789999998998,0.027399999999999997,0.0371447739013364,0.15,Poly,0.979
kic6685609,2101898759208960640,13.477571,0.002892,12.670087,0.003826,1.155578,0.01,0.1541247187028567,0.15,Poly,0.954
kic10329469,2131048324286015104,16.090723,0.003796,14.945919,0.004215,1.347663,0.022799999999999997,-0.0177159098595733,0.15,Poly,1.017
kic7287995,2077816087307845248,15.698827,0.003629,14.175164,0.004046,2.866342,0.02,0.0416540109822163,0.15,Poly,1.047
kic6468138,2075412451819530624,13.656955,0.002958,12.821396,0.003809,1.741399,0.011600000000000001,-0.0870629807349185,0.15,Poly,1.016
kic7762153,2078084058907814400,15.59411,0.003222,14.584301,0.003922,0.777235,0.019,0.1493703609412939,0.15,Poly,0.977
kic6428794,2103936497850300928,14.979394,0.002968,13.937112,0.003989,1.754635,0.0162,0.1247917782291176,0.15,Poly,0.985
kic8442795,2079605679920621184,15.259165,0.002993,14.403108,0.00398,0.5910880000000001,0.0178,-0.1821381543992961,0.15,Poly,0.969
kic10394802,2131051176144335616,16.018543,0.006016,14.78732,0.004168,1.44452,0.0223,0.1195985451666414,0.15,Poly,1.029
kic7834712,2078053203862248320,16.387844,0.00398,15.350938,0.004342,0.586878,0.0323,-0.1023288432389719,0.15,Poly,1.055
kic2854698,2051907813786770688,14.507014,0.00309,13.551147,0.003975,1.645096,0.014199999999999999,0.2353715602821608,0.15,Poly,1.059
kic5299459,2073691303802278784,14.465422,0.003007,13.459758,0.003828,1.7432260000000002,0.0131,0.1259452597266745,0.15,Poly,0.955
kic2717158,2051898055621339648,15.549489,0.003691,14.64357,0.004015,0.7667470000000001,0.0214,0.0169794031289818,0.15,Poly,0.988
kic6697976,2077725892992980608,15.347629,0.003059,14.306746,0.003892,0.644584,0.02,0.1799904050273824,0.15,Poly,1.009
kic4939533,2076326455214939776,16.091711,0.003443,15.095559,0.004192,0.707029,0.028,-0.0811552759182685,0.15,Poly,1.108
kic7287677,2077816637063603456,15.304762,0.003138,14.397951,0.00389,1.2027780000000001,0.019700000000000002,-0.2316145166929395,0.15,Poly,1.045
kic9512981,2107281899415318784,16.507427,0.00475,15.222971,0.004462,1.178023,0.0266,0.219219768591691,0.15,Poly,1.019
kic9703198,2127385301299562112,15.004792,0.003037,14.196004,0.003866,0.934384,0.0159,-0.0074464436030847,0.15,Poly,1.022
kic11192998,2129025841368107136,15.106974,0.003147,14.0761,0.003895,1.6733199999999,0.0163,0.0222585544039324,0.15,Poly,1.019
kic11246161,2129686647856175104,15.153598,0.003047,14.289232,0.003913,0.94867,0.0163,0.0991066672884271,0.15,Poly,0.986
kic6756369,2104885513823412992,14.440291,0.003027,13.174248,0.003916,0.5666100000000001,0.012700000000000001,,,None,1.029
kic6226290,2076891329311747584,16.00869,0.003429,15.017524,0.004308,0.83636,0.0247,0.0708487749804609,0.15,Poly,1.042
kic10024701,2080369355161370240,13.569043,0.002854,12.727858,0.00385,1.6002429999999,0.0818,,,None,8.172
kic8934103,2106988158011587072,15.548219,0.003935,14.709573,0.004054,0.9050589999999,0.0213,-0.1417702324045961,0.15,Poly,0.951
kic2976017,2099531338872980480,14.642298,0.002891,13.655821,0.003836,1.902643,0.0143,-0.1008374348758458,0.15,Poly,1.014
kic8282651,2106617691313437568,16.29367,0.004779,14.849737,0.004319,2.059333,0.027,-0.0437910411512696,0.15,Poly,0.987
kic10749059,2086507898524044928,16.141054,0.004502,15.057305,0.004181,1.0260539999999,0.0242,-0.0540284416933651,0.15,Poly,0.991
kic6034834,2101456652455510144,14.412881,0.002989,13.475481,0.003854,1.9718600000000002,0.0131,-0.1322625054890371,0.15,Poly,0.96
kic5457326,2076570237558187392,15.927141,0.003319,14.549427,0.004081,1.370705,0.0714,0.0145947318596046,0.15,Poly,3.871
kic9008220,2106436649851315712,14.962603,0.0031,14.140959,0.004008,0.6121869999999,0.0158,-0.0306270629357552,0.15,Poly,0.932
kic10319834,2119565712039043712,15.255647,0.003266,14.402656,0.003907,0.9852979999999999,0.0177,0.0759849927038978,0.15,Poly,0.968
kic4841374,2053235577156249088,14.20611,0.002986,13.302204,0.003814,1.193268,0.0123,-0.2120458533297942,0.15,Poly,0.976
kic6436029,2102247132595492608,16.355272,0.004735,14.999832,0.004166,1.586898,0.027100000000000003,0.0446588827837186,0.15,Poly,1.015
kic7368664,2077823440291891840,14.836804,0.003077,13.977342,0.003889,0.834056,0.0171,0.2080084508508992,0.15,Poly,1.035
kic12505076,2133366369675069568,16.208536,0.004032,15.258231,0.004389,0.463511,0.026699999999999998,-0.0727862575175901,0.15,Poly,1.029
kic4820550,2100502929195051648,14.258376,0.002975,13.36743,0.003885,1.72901,0.0118,0.1105562973246554,0.15,Poly,1.033
kic10340423,2128469007448159232,16.718649,0.003924,15.072902,0.004096,1.740307,0.028900000000000002,-0.0567435674088616,0.15,Poly,0.942
kic4587135,2073441405433688448,15.851437,0.003165,14.891665,0.00406,0.788714,0.0229,0.0476300585676758,0.15,Poly,0.979
kic8686097,2127008611187043456,12.492377,0.002889,11.701869,0.003796,2.610375,0.0106,-0.1199489405122253,0.15,Poly,1.026
kic8015907,2105694410784851072,14.398073,0.003336,13.451002,0.004023,1.738793,0.0123,0.1725133228293129,0.15,Poly,1.018
kic10910878,2131114947819394816,16.318874,0.004275,15.145743,0.004898,1.1974399999999998,0.027399999999999997,0.065011204589755,0.15,Poly,1.03
kic11499228,2132808608042844160,14.362557,0.003022,13.600342,0.00387,0.7682169999999999,0.0118,0.0786540052833997,0.15,Poly,0.966
kic4464394,2052989561428846464,13.746801,0.002917,13.011963,0.003852,0.66578,0.0106,-0.1142686482427581,0.15,Poly,1.071
kic4814502,2103314346067173504,13.021734,0.003088,12.14128,0.004048,3.0554390000000002,0.0088,0.1063719544462147,0.15,Poly,0.95
kic10134152,2127803321876716928,14.783907,0.003033,13.947714,0.003842,1.300479,0.0152,0.0436626683559691,0.15,Poly,1.004
kic5257082,2103749237275444736,15.242956,0.003233,14.307581,0.003908,0.986668,0.0205,-0.0338736544386915,0.15,Poly,0.92
kic2718778,2051868300086828544,16.090717,0.003735,15.100308,0.004121,0.570139,0.0266,0.002785421069352,0.15,Poly,1.016
kic3244792,2052085934674652544,15.125556,0.003074,14.256427,0.003907,0.6268009999999999,0.0179,0.0735579866547437,0.15,Poly,1.032
kic8091197,2126899901276505088,14.17109,0.002908,13.356213,0.003829,1.354155,0.0122,0.0786688840669231,0.15,Poly,1.043
kic8872048,2106340648743033728,15.927264,0.003997,14.813957,0.004208,0.293211,0.0237,0.0210328184557964,0.15,Poly,1.127
kic8766650,2079733154550359424,13.862946,0.002959,12.715205,0.003841,3.5514159999999,0.010499999999999999,0.003631448739009,0.15,Poly,0.966
kic8416523,2105964306529014400,15.415933,0.003177,14.208739,0.003882,1.856049,0.0166,0.0890969730523814,0.15,Poly,1.048
kic3109930,2051368056655683328,14.964763,0.003026,14.077864,0.003882,0.7622719999998999,0.0168,0.25369311873414,0.15,Poly,1.06
kic2438264,2051105410816218368,14.63314,0.003024,13.501044,0.003831,2.288395,0.0134,0.1784278000397323,0.15,Poly,0.976
kic8480582,2105983066946463488,16.23628,0.004014,15.131531,0.004258,1.146423,0.0263,-0.0032700827103875,0.15,Poly,0.977
kic3839488,2099681216051775616,13.764895,0.00287,12.931521,0.003834,1.128141,0.011899999999999999,-0.072830311185819,0.15,Poly,0.985
kic5534941,2053573711340731392,13.428926,0.002917,12.398908,0.003802,1.462365,0.012,-0.0116660872963736,0.15,Poly,1.047
kic8824737,2079911859548385536,15.910011,0.003794,14.842039,0.004101,1.168456,0.0258,-0.0080649024112382,0.15,Poly,1.116
kic10674871,2128692998582886272,15.079312,0.003101,14.174969,0.003976,0.8482419999998999,0.0177,0.0323693527535473,0.15,Poly,1.013
kic9674320,2085335853489145728,15.03647,0.003061,13.99436,0.00387,1.040888,0.0326,-0.3522581523324168,0.15,Poly,1.935
kic5475042,2073778646257819520,15.726388,0.003272,14.70096,0.003905,0.937941,0.021500000000000002,0.0301353275938547,0.15,Poly,0.987
kic7382313,2078707035323917568,15.359238,0.003208,14.370605,0.003867,1.0920779999999,0.0285,-0.1085834048334852,0.15,Poly,1.54
kic9962595,2080529475844794240,15.02329,0.003115,13.93097,0.003889,1.3414759999999,0.0174,0.0513487846930873,0.15,Poly,1.079
kic10788461,2130991596358782464,14.40867,0.00318,13.419847,0.004479,2.0554259999999998,0.012,0.1588466212518362,0.15,Poly,1.011
kic5609593,2102096774379579520,16.399132,0.003704,15.08431,0.004113,1.38851,0.0251,0.0422119323909777,0.15,Poly,0.957
kic8611257,2106303505865370752,15.154294,0.002983,14.029825,0.00389,2.0443290000000003,0.016,-0.0062419141691929,0.15,Poly,0.988
kic9962455,2080529922521395712,14.419351,0.002972,13.46497,0.003836,0.898069,0.013900000000000001,-0.0865934176406204,0.15,Poly,0.947
kic8227086,2126902821854330496,15.975594,0.003663,14.935225,0.004107,0.474645,0.0231,-0.2553595092003924,0.15,Poly,1.052
kic11812062,2130040450081573376,15.927715,0.003633,14.891992,0.004049,1.079593,0.0219,0.0397951087124255,0.15,Poly,1.013
kic4940203,2076331712254711424,14.520352,0.00291,13.568819,0.003813,0.785875,0.0125,-0.1979949108268233,0.15,Poly,0.937
kic8008206,2105316247502568576,14.893019,0.003149,13.806942,0.003832,2.161679,0.016,-0.0042041175948952,0.15,Poly,1.08
kic10909127,2131896494426821760,15.712384,0.003912,14.7687,0.004079,1.1100839999999998,0.0227,0.0163881012658206,0.15,Poly,1.046
kic8760040,2079897050500386944,14.847676,0.003057,14.014978,0.003856,0.9217989999999999,0.0156,0.0188662694364465,0.15,Poly,1.042
kic10873260,2086681002884954240,14.769409,0.002958,13.87608,0.00388,0.72291,0.013900000000000001,0.321226309627578,0.15,Poly,1.024
kic12470954,2135507634212719104,14.699651,0.003001,13.709858,0.003828,1.453284,0.0141,0.2447243713695526,0.15,Poly,1.061
kic11026582,2129569378068038144,14.768218,0.003008,13.944558,0.003878,0.9694219999999999,0.0156,,,None,1.133
kic5942808,2103845032226500352,16.172632,0.003638,14.87723,0.003972,1.441883,0.0258,0.1664766138262283,0.15,Poly,1.063
kic9406990,2128047069862606208,15.823942,0.003834,14.776195,0.004138,1.076608,0.0218,0.0437306991191466,0.15,Poly,0.97
kic10584140,2131647661201411712,13.921534,0.00297,13.057014,0.00382,1.150124,0.012,0.0912125428563239,0.15,Poly,0.95
kic2162635,2051787623422771840,14.404229,0.002878,13.116272,0.003833,0.9374669999999999,0.012,,,None,1.011
kic5511659,2103593037904779008,15.726072,0.003663,14.797329,0.004026,1.026052,0.0212,-0.0566083292061518,0.15,Poly,1.012
kic6198670,2101473901044384256,15.513172,0.003469,14.539269,0.004003,0.968904,0.0211,-0.2973420000040905,0.15,Poly,1.088
kic8297319,2126219372298636672,15.442348,0.003184,14.218641,0.003906,2.243368,0.0171,,,None,0.948
kic3548645,2051952412728276992,15.610373,0.003238,14.695168,0.003954,0.48364799999999997,0.022600000000000002,-0.1066876134744934,0.15,Poly,1.01
kic5978361,2076834154709585664,15.295652,0.003388,14.234133,0.003876,1.323725,0.0178,0.2302662359976981,0.15,Poly,1.025
kic6197658,2101482009942513792,15.102862,0.003121,14.291054,0.003857,0.5908339999998999,0.0167,0.0113649145362746,0.15,Poly,0.925
kic8812045,2127168044673646848,14.773612,0.003095,13.929568,0.003844,0.613077,0.0146,-0.0804856975778482,0.15,Poly,0.988
kic8197343,2075875277491246848,15.292416,0.003161,14.360166,0.003885,0.8964379999998999,0.0171,0.0719671492304288,0.15,Poly,1.01
kic11495989,2132014485768959744,14.844896,0.008003,13.611376,0.006622,2.371172,0.0156,-0.4977613816406672,0.15,Poly,1.033
kic8397947,2081875484241210240,15.896286,0.00391,14.895809,0.003981,0.633116,0.023200000000000002,-0.0848281272395379,0.15,Poly,0.979
kic6294819,2077479121354236160,16.264812,0.004145,15.295897,0.004065,0.6411789999999999,0.031,-0.0463311539304944,0.15,Poly,1.091
kic5436161,2100628067363183616,15.442369,0.003369,14.327257,0.003914,1.139405,0.0196,-0.4541731737572112,0.15,Poly,1.186
kic4736644,2101234688543862016,15.569946,0.003318,14.342579,0.004011,1.70496,0.0194,-0.0028905604866382,0.15,Poly,0.946
kic5115978,2076406204169932288,15.53964,0.003318,14.636226,0.004038,0.42067,0.022600000000000002,0.0557907624375504,0.15,Poly,1.042
kic8953278,2126611279474457088,15.768794,0.003694,14.735107,0.003965,0.530493,0.0206,-0.3020110454010307,0.15,Poly,0.987
kic5905822,2075132209486310912,11.056142,0.002813,10.298037,0.003789,3.8686559999999997,0.01,-0.0213397253943821,0.15,Poly,0.812
kic9702945,2130387414718853888,13.766384,0.002894,12.960421,0.003832,1.081426,0.0102,-0.0190258165848575,0.15,Poly,0.955
kic12116380,2135239112857020032,15.220914,0.003228,14.207282,0.003974,1.430712,0.0166,0.1714006688817129,0.15,Poly,0.982
kic7289139,2077772175561609728,15.868922,0.003701,14.95193,0.003952,0.849124,0.024300000000000002,-0.0154144534730011,0.15,Poly,1.032
kic9087580,2126673848558272384,15.614968,0.003268,14.435337,0.003957,1.6016,0.0194,0.1202043509186241,0.15,Poly,1.023
kic2853093,2052567623840745216,15.777871,0.003527,14.865615,0.003992,0.4741159999999,0.0224,0.1276715609584968,0.15,Poly,0.985
kic9173014,2079422679954122368,11.405978,0.002837,10.659235,0.003788,1.6324539999999,0.011399999999999999,-0.0458084122673829,0.15,Poly,0.804
kic6864706,2125726241334158848,15.416582,0.003429,14.270623,0.003873,0.574912,0.0176,,,None,1.009
kic12784167,2139306790481711232,14.551849,0.003041,13.652247,0.003853,1.246923,0.013,-0.0630081348198761,0.15,Poly,1.038
kic10864531,2128902558627267200,15.73511,0.00317,14.795202,0.004046,0.934265,0.022600000000000002,0.0921478156056494,0.15,Poly,1.024
kic10879038,2086541158751075968,15.307554,0.003332,14.407848,0.003896,1.0123469999999,0.0201,-0.1320325975898724,0.15,Poly,0.945
kic9112931,2079247239132750720,16.526949,0.0044,14.950296,0.003962,1.803622,0.0291,-0.0413923190844411,0.15,Poly,0.952
kic9947389,2127814042114212480,14.987516,0.003023,14.052269,0.003886,1.121738,0.023,-0.235742081275621,0.15,Poly,1.599
kic8827575,2079880695265507328,13.964758,0.002922,12.955673,0.003806,1.893211,0.011300000000000001,0.0964897965165789,0.15,Poly,1.156
kic8120820,2079006136847601920,15.315835,0.002963,14.051348,0.003851,2.311193,0.0173,-0.0400331929689556,0.15,Poly,1.048
kic7778767,2075971312960643712,16.259983,0.003648,15.18163,0.004208,0.72547,0.026699999999999998,0.1300796608761452,0.15,Poly,0.986
kic3663850,2073150511573090688,13.324685,0.002858,12.04021,0.003793,0.332921,0.0104,-0.1830112762250073,0.15,Poly,0.973
kic6867219,2077699710874216832,15.818702,0.003412,14.90323,0.004031,0.922011,0.0241,-0.0852237891021268,0.15,Poly,1.038
kic10656823,2130982113070876160,15.217889,0.003144,14.190776,0.003915,1.5332129999999,0.0172,0.0817403966323793,0.15,Poly,1.055
kic5470739,2073746932220288256,15.785345,0.003445,14.779897,0.003892,0.82812,0.024,-0.2367528287711815,0.15,Poly,1.084
kic8308516,2078317980004854912,13.619822,0.002864,12.920552,0.003805,0.9820899999999999,0.0099,-0.3139825204958386,0.15,Poly,0.963
kic4035640,2100214788429438336,15.344799,0.004109,14.251328,0.00447,1.645695,0.0203,0.1108471237506965,0.15,Poly,1.068
kic3446746,2052695678282371840,13.79677,0.002843,12.851988,0.003809,2.319328,0.0109,0.2365335270510433,0.15,Poly,1.05
kic7416306,2116813943673839616,14.104238,0.002894,13.015974,0.003811,0.816704,0.0124,0.0353213719418112,0.15,Poly,0.99
kic10387742,2107658516506930048,12.957886,0.002885,12.068121,0.0038,2.9511469999999997,0.0098,0.2221049040805089,0.15,Poly,0.903
kic12156174,2133132276778226176,15.02481,0.003092,14.118234,0.003851,1.153128,0.016,0.1322073435518147,0.15,Poly,0.975
kic8219268,2105909326647414400,13.067883,0.002866,11.737186,0.003788,0.798682,0.0101,,,None,1.076
kic6962977,2077140987172577408,16.408215,0.003454,15.291725,0.004175,0.946013,0.0286,-0.1138915933640056,0.15,Poly,1.036
kic9149789,2127096198461768704,15.251656,0.003372,14.256633,0.003863,1.393774,0.0174,0.1016322865287415,0.15,Poly,1.04
kic6949061,2125773279815846656,14.448521,0.003053,13.586676,0.003856,1.085936,0.0141,0.0863166294157586,0.15,Poly,1.02
kic6803855,2078446691589261696,14.108519,0.002957,13.228086,0.003844,1.171292,0.0123,0.005455640154965,0.15,Poly,1.015
kic10922659,2128907162832189056,16.115032,0.004028,15.283916,0.004549,0.529292,0.0268,-0.0689262596287312,0.15,Poly,0.983
kic10426656,2085701097508446464,15.126623,0.003607,14.004321,0.003885,1.118225,0.016,0.100324908454545,0.15,Poly,1.065
kic4636578,2100338792725538048,14.081151,0.003137,13.258141,0.003872,1.021595,0.0138,-0.0562340507063616,0.15,Poly,1.072
kic5816144,2073825409862570752,14.515288,0.003131,13.639207,0.003905,1.118291,0.0149,0.1696910824325144,0.15,Poly,1.049
kic9758032,2107311929826860800,16.094675,0.004411,15.048594,0.004599,1.037102,0.0244,0.0662359295762176,0.15,Poly,0.97
kic10118816,2119222252094710912,16.123236,0.004033,14.254095,0.003946,4.119261,0.0218,0.111116,0.2,Med,1.06
kic9006449,2106402496271967360,14.841526,0.003015,13.837228,0.003947,0.604658,0.0158,0.1167771633672867,0.15,Poly,1.021
kic9715631,2128125650583752832,16.170897,0.003711,15.227406,0.004353,0.54244,0.0236,0.1467554991666979,0.15,Poly,0.985
kic10616679,2086414268238649984,14.931148,0.003047,13.829904,0.003837,1.91167,0.015400000000000002,0.1194493481206784,0.15,Poly,0.941
kic9157634,2126537234238972544,14.822336,0.00312,13.821124,0.003864,1.4589480000000001,0.0155,0.2747423550495425,0.15,Poly,1.084
kic5431027,2103760472909968000,14.994176,0.003075,13.971183,0.003853,0.752382,0.0152,-0.1285693986170342,0.15,Poly,0.962
kic3934657,2100210733980317952,14.136378,0.003004,13.222092,0.003818,1.823926,0.0125,0.1825025570280614,0.15,Poly,0.978
kic10678912,2086603586094791424,15.817249,0.003788,14.961526,0.004,0.640757,0.0244,0.0284791830175148,0.15,Poly,0.964
kic10519727,2131456964654576128,14.002698,0.003045,12.993935,0.003855,0.7243609999999999,0.0109,0.1613202524304169,0.15,Poly,0.928
kic8702537,2079731436563423104,13.450444,0.002891,12.470413,0.0038,1.518675,0.0109,-0.1457117584283107,0.15,Poly,0.996
kic10600955,2129254333627658112,15.24343,0.003103,14.278112,0.003943,1.436904,0.0184,-0.1761621885514266,0.15,Poly,0.882
kic4249725,2099740761478810624,15.350352,0.003287,13.937448,0.003847,2.575129,0.0173,0.2304872594608751,0.15,Poly,1.063
kic3116412,2052585044228107008,14.347397,0.002924,13.376462,0.003815,0.9253469999999999,0.0135,-0.1069506271470261,0.15,Poly,0.978
kic6716021,2078430469491245568,13.714117,0.003585,12.961127,0.004189,1.3058339999998998,0.0111,,,None,0.987
kic8162789,2126119862195142272,14.927899,0.003277,14.098829,0.003899,0.828775,0.016,-0.0981526638545746,0.15,Poly,0.97
kic11656918,2132678625152847232,14.915051,0.003203,13.902998,0.00394,1.474323,0.0167,0.2324282996926587,0.15,Poly,1.025
kic6956176,2077746165238897280,14.011378,0.002872,12.840513,0.003819,0.284756,0.0106,,,None,0.94
kic3968809,2076179567320272256,14.690687,0.003085,13.919498,0.004213,0.6647639999999,0.031,-0.4072370226532484,0.15,Poly,2.874
kic12314973,2135590578620605568,11.885686,0.002925,11.202438,0.003916,2.123607,0.0155,-0.1700213926160518,0.15,Poly,1.404
kic9552608,2085317745907024768,11.428953,0.002869,11.021906,0.003795,0.94783,0.0175,,,None,1.09
kic6209677,2077595394707557120,15.17182,0.003089,14.210953,0.003917,1.191488,0.0163,0.2012211837192197,0.15,Poly,1.1
kic5864975,2102152815113208192,16.036638,0.003865,15.132706,0.00403,0.4460219999999,0.0264,0.1087300275104814,0.15,Poly,1.037
kic7449136,2077837115462974080,11.924526,0.002859,11.187275,0.00379,2.0762799999999997,0.1175,0.0445301207340795,0.15,Poly,8.861
kic9570741,2107102988257870336,14.939715,0.00303,14.052725,0.003901,1.199117,0.0155,0.0486853937608575,0.15,Poly,1.067
kic3103227,2099534293810509312,15.211897,0.00304,14.366172,0.003853,0.88948,0.0181,-0.1160004797190508,0.15,Poly,1.022
kic9969287,2085572970044500736,15.83112,0.003584,14.903031,0.004253,0.511836,0.0216,-0.0018677663597745,0.15,Poly,0.923
kic9702006,2130377106797534336,16.04512,0.003823,14.728878,0.004201,1.6740079999999,0.022799999999999997,-0.0191431118315756,0.15,Poly,1.021
kic10812541,2086715156462908672,15.695665,0.005246,13.895036,0.005156,3.2336840000000002,0.0163,,,None,1.031
kic3557560,2052151836652539904,15.540291,0.003351,14.491258,0.0041,0.614711,0.021500000000000002,0.1525617628870241,0.15,Poly,0.942
kic10053138,2119382196676477056,14.071331,0.002967,13.139662,0.003853,1.863203,0.0122,0.1609556918924388,0.15,Poly,1.005
kic5780885,2102117871259036672,13.15646,0.002991,12.383218,0.003881,1.049681,0.0121,-0.0027976371716667,0.15,Poly,1.008
kic8222395,2106045532950223104,13.822759,0.002862,12.964974,0.00381,1.8841409999999,0.0108,0.1689879382882768,0.15,Poly,1.043
kic9881660,2130443730330508928,16.261229,0.005168,14.874944,0.004737,1.733253,0.0282,-0.0417068635604631,0.15,Poly,1.063
kic12020329,2135550652604184192,15.487071,0.003493,14.448367,0.004314,0.544275,0.0178,0.3477853916237245,0.15,Poly,1.016
kic4902202,2103502774871343744,15.953278,0.003739,14.972632,0.004118,0.841946,0.0242,-0.3212338424893399,0.15,Poly,1.001
kic10384798,2119617320366308736,15.108422,0.003068,14.22286,0.003924,1.1301129999999,0.0161,-0.0075774761613587,0.15,Poly,0.912
kic9225395,2080048680026646912,15.503484,0.003562,14.493098,0.004272,1.338161,0.0195,0.0401049533119461,0.15,Poly,0.916
kic7206422,2077768494767942272,12.002932,0.002828,10.803514,0.003791,1.447254,0.0153,0.0968693387124246,0.15,Poly,1.142
kic7733731,2105104832033224448,13.547834,0.00292,12.765849,0.00381,0.968804,0.0099,-0.0150622242948363,0.15,Poly,1.104
kic8409295,2117323498594316544,15.153561,0.003189,14.272468,0.003895,0.8338989999998999,0.0174,-0.1492025261091702,0.15,Poly,1.084
kic11283615,2131860859079970176,15.874217,0.003806,14.847105,0.004087,1.109861,0.0216,0.1131530104958304,0.15,Poly,0.964
kic11021266,2131208612465607936,15.931605,0.003858,15.013174,0.004156,0.475313,0.0233,-0.0822729103448214,0.15,Poly,1.063
kic11520459,2087158912483843712,15.788248,0.003629,14.674439,0.004098,1.1588239999999999,0.0209,-0.0877575561407422,0.15,Poly,0.963
kic7499398,2116825419826567680,15.978809,0.003251,14.950945,0.004346,0.843947,0.0247,0.3361924104371896,0.15,Poly,1.002
kic10855545,2132454805816607488,16.106817,0.00423,15.204279,0.004204,0.485556,0.0244,0.0248526489533968,0.15,Poly,0.945
kic9479306,2080262805615534208,16.357307,0.004282,15.289207,0.00416,0.559527,0.0275,0.1534049834079098,0.15,Poly,1.002
kic12156347,2133086887563878912,16.250467,0.003893,14.589358,0.004094,2.427673,0.0239,0.1409915029272768,0.15,Poly,1.03
kic12645057,2133476973672382464,15.51232,0.003926,14.601215,0.00413,0.572488,0.0214,-0.0255520438468321,0.15,Poly,1.025
kic7898352,2078195212660287616,15.87538,0.003491,14.921705,0.004013,0.726796,0.023200000000000002,-0.0966054223106178,0.15,Poly,0.93
kic11032748,2128911767037260032,15.017847,0.003072,14.130866,0.003901,1.40696,0.0177,-0.2271538875171144,0.15,Poly,0.943
kic11853878,2132152474478407040,14.895388,0.003114,13.462938,0.003887,3.479531,0.014,0.1918775030984569,0.15,Poly,1.027
kic10136549,2127851116271982848,13.051948,0.002885,12.18119,0.003799,1.433171,0.0097,-0.036008231422695,0.15,Poly,1.044
kic9210820,2127245663323025792,15.655463,0.003166,14.490335,0.0039,0.352281,0.0206,0.0753117678133232,0.15,Poly,0.939
kic8612847,2106132875405444352,16.157295,0.003915,15.152901,0.004165,0.970849,0.0255,-0.0957944587091939,0.15,Poly,0.988
kic10070479,2127837269297376256,16.1834,0.003926,14.81474,0.004024,1.539428,0.0235,0.2446484282689303,0.15,Poly,0.999
kic7047207,2077894083914484352,15.190664,0.003038,14.258801,0.003891,0.5612539999999999,0.0174,0.21508925949135,0.15,Poly,0.981
kic10482160,2080638877253151232,14.994154,0.003047,14.099236,0.003848,1.302392,0.0175,-0.066850470058724,0.15,Poly,1.065
kic10513530,2119809116425132160,15.088154,0.003024,14.049524,0.003876,1.624099,0.0157,0.0837497610485291,0.15,Poly,1.066
kic10004738,2127798442794047104,14.63408,0.003072,13.703869,0.003889,1.699727,0.0152,0.0141031649532283,0.15,Poly,0.965
kic8673511,2106733724149606016,14.390034,0.00299,13.438523,0.003813,1.450963,0.011899999999999999,0.1617673781244759,0.15,Poly,0.998
kic4365645,2052984785425250176,13.70405,0.002847,12.669854,0.00381,2.827128,0.0106,0.2401179978628844,0.15,Poly,0.977
kic11100383,2086877368789994240,13.980035,0.003358,12.853141,0.003995,3.219674,0.012,0.1462788630430243,0.15,Poly,0.939
kic11502218,2132620694633811456,7.470356,0.002952,6.266568,0.003833,3.338325,0.0822,-0.3222411873389745,0.15,Poly,5.714
